idrebap,barrio_nombre,provincia_id,provincia_nombre,departamento_nombre,localidad_nombre,geojson
3974,San Cayetano,82,Santa Fe,Vera,Calchaqui,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-60.271999238993672,-29.886757746331195],[-60.27151111215926,-29.884342351152963],[-60.2729909134725,-29.88410406481918],[-60.27416111215927,-29.883933082809072],[-60.274416765439092,-29.885082744629162],[-60.274659775681357,-29.886379999999974],[-60.271999238993672,-29.886757746331195]]]]}"
3975,Comunidad Aborigen,82,Santa Fe,Vera,Calchaqui,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-60.274331460910176,-29.87921377362823],[-60.27365860910237,-29.879244695448762],[-60.273639765461425,-29.8788825390897],[-60.273778070012625,-29.878047999999978],[-60.274112070012634,-29.877550999999983],[-60.274152148192158,-29.876450304551181],[-60.276057539089706,-29.875503687281896],[-60.276898921820454,-29.875223296384334],[-60.277554234538528,-29.878508460910172],[-60.278018312718,-29.881193921820433],[-60.274740609102366,-29.881637078179462],[-60.274331460910176,-29.87921377362823]]]]}"
3482,Rio Dulce,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.2691268727189,-27.759004151864968],[-64.262669904697347,-27.763247330078432],[-64.26210788096347,-27.760289326666914],[-64.2616353497833,-27.7582829153715],[-64.261364666202041,-27.756318674253365],[-64.266607702644478,-27.754812061298292],[-64.267002236826826,-27.754557445652488],[-64.2673437480448,-27.754435846745331],[-64.2691268727189,-27.759004151864968]]]]}"
3492,La Dársena,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.2935835409914,-27.697915842689994],[-64.291989357463166,-27.698618267312032],[-64.2917945058447,-27.698247945259286],[-64.291529941474238,-27.698224714856607],[-64.2907339414742,-27.698158714856604],[-64.289920702308635,-27.698055796390868],[-64.289562053462973,-27.697948306629613],[-64.289066048400215,-27.697582408407492],[-64.289595415060617,-27.696910305028936],[-64.290217040527324,-27.697217998067689],[-64.290167147135392,-27.697589667326213],[-64.290690106608025,-27.69768967532432],[-64.291119279296836,-27.697763338671052],[-64.291177106608,-27.697640003976424],[-64.291450106608067,-27.697641003971285],[-64.291591466959616,-27.69775567333193],[-64.291951999999981,-27.697716003990855],[-64.292473106608028,-27.697542005926216],[-64.293220609960542,-27.69719524621841],[-64.2935835409914,-27.697915842689994]]]]}"
3493,Nueve De Julio,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.273251566979425,-27.740505566955449],[-64.270887215521114,-27.7390948255854],[-64.271297512604562,-27.738713650981044],[-64.271615269895975,-27.738020412649533],[-64.272528324270809,-27.736797237521628],[-64.274307405833071,-27.737768412627485],[-64.273251566979425,-27.740505566955449]]]]}"
3498,Finca De Ramos,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.21740807898918,-27.723646303530394],[-64.2201318274528,-27.725099702816117],[-64.2204471725471,-27.724700421231333],[-64.221235692616077,-27.725071006701587],[-64.221504999999979,-27.725151777166275],[-64.2210701081267,-27.725749703147791],[-64.22225043865221,-27.726436752820778],[-64.222689438652239,-27.725912752820793],[-64.228858935579524,-27.729543999999976],[-64.228172187115888,-27.730635933696714],[-64.226032345094282,-27.729370541181989],[-64.224532999999951,-27.73145999999997],[-64.226603029137522,-27.732680534867278],[-64.225358812884053,-27.734356390745425],[-64.222505345094248,-27.732859146863902],[-64.223690999999974,-27.731096999999977],[-64.217521999999974,-27.727456999999958],[-64.216453999999942,-27.728894999999966],[-64.218029999999942,-27.729770999999971],[-64.217314999999985,-27.730831999999964],[-64.2140368067387,-27.728839642835752],[-64.217108258746492,-27.724712469693053],[-64.216760116199168,-27.724542425352805],[-64.21740807898918,-27.723646303530394]]]]}"
3499,El Tabique,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.2349438177723,-27.707929701159365],[-64.236752909336559,-27.709845553751308],[-64.237406245458644,-27.709501636535087],[-64.235586728009707,-27.707265133786052],[-64.236716182227553,-27.706554400468928],[-64.237427999999966,-27.707358834613437],[-64.237785636445466,-27.707139984047853],[-64.240947908435743,-27.712844863634579],[-64.240508544881266,-27.713017295318462],[-64.240730676861887,-27.713460984341417],[-64.235602818673144,-27.710377432377598],[-64.235762182227589,-27.710042716229548],[-64.235418999999979,-27.709803297524225],[-64.2350926364455,-27.710108297381939],[-64.2331748186731,-27.708907134562747],[-64.233986999999956,-27.707826701105986],[-64.2349438177723,-27.707929701159365]]]]}"
3504,Barrio Los Alamos 2,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.210429528314975,-27.73408352652077],[-64.21200590564554,-27.734963881704317],[-64.212352471684937,-27.734686802801527],[-64.213016999999979,-27.735090999999954],[-64.212948943369909,-27.735202605749329],[-64.213176433960612,-27.735362369270849],[-64.213965999999971,-27.734447999999929],[-64.21431599999994,-27.734674999999982],[-64.213785641488073,-27.73536323652845],[-64.21443499999998,-27.735725999999943],[-64.215388999999959,-27.734755999999948],[-64.2158636792124,-27.734975999999961],[-64.214751981094253,-27.736167527236951],[-64.216334735842423,-27.737109055092557],[-64.216949849102562,-27.73638352729122],[-64.217695999999933,-27.736812999999984],[-64.2173649433699,-27.737401999999975],[-64.218335528314967,-27.737969370455048],[-64.21871105663,-27.73743652764799],[-64.22009194336988,-27.738393842649661],[-64.220132509322283,-27.738677101233506],[-64.221616622582374,-27.739502528327623],[-64.220713528314988,-27.740617099714132],[-64.210170320787512,-27.734369684394665],[-64.210429528314975,-27.73408352652077]]]]}"
3505,Alamo 3,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.20880352327076,-27.733936606026695],[-64.208347395799478,-27.734466228019247],[-64.203790342257022,-27.732157920990574],[-64.203490214785745,-27.73234644366055],[-64.202915087314423,-27.732026099597366],[-64.203130201400114,-27.731626788714077],[-64.199956020386423,-27.729952722855785],[-64.200723530271617,-27.729245209082677],[-64.20413800209127,-27.731143915965291],[-64.20880352327076,-27.733936606026695]]]]}"
3506,Veinticinco De Mayo,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.247733344978158,-27.717835999999977],[-64.247491344978144,-27.718201062008674],[-64.248730999999964,-27.718950841047974],[-64.249666620087282,-27.717654813973731],[-64.249356310043652,-27.717395999999951],[-64.250149062008674,-27.716335062008671],[-64.246539558078553,-27.714357193886421],[-64.246905751965016,-27.71385106200869],[-64.251377999999988,-27.716262999999969],[-64.2502015196506,-27.717930612227022],[-64.24853713755455,-27.71988452532748],[-64.24668372765575,-27.718678101202354],[-64.246950009347358,-27.718325822898429],[-64.246646893212883,-27.718150132507329],[-64.246407351045136,-27.718507051072415],[-64.246172354183429,-27.718350092271372],[-64.246899958466926,-27.7173253989049],[-64.247733344978158,-27.717835999999977]]]]}"
3507,Ampliacion Gorrini,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.224252980425135,-27.720017999999982],[-64.222880496737488,-27.721901623172052],[-64.219645986950113,-27.719939750203803],[-64.2195220065249,-27.719690250148719],[-64.218212477162723,-27.718880751483255],[-64.218018490212557,-27.719018375623762],[-64.217201522837186,-27.718509062653286],[-64.217287522837211,-27.718356999999969],[-64.216728503262431,-27.71807837616582],[-64.215993993475053,-27.719015999999954],[-64.21373952283723,-27.71767781178065],[-64.214154026099692,-27.717192999999952],[-64.21402001304979,-27.717047937200693],[-64.214654503262423,-27.716286622729793],[-64.215216483687655,-27.716651811481047],[-64.215022973900219,-27.717123439618259],[-64.21527052283723,-27.717298811669526],[-64.215572999999949,-27.717028685986893],[-64.216415013049826,-27.717367372316154],[-64.217001019574752,-27.71666512568487],[-64.216830019574729,-27.71648487428142],[-64.217323503262392,-27.715905559596116],[-64.2202253628604,-27.71755016463079],[-64.224252980425135,-27.720017999999982]]]]}"
3519,Sarmiento,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.261915193886423,-27.733866563755424],[-64.261095999999952,-27.736624339301287],[-64.2603209030567,-27.736140145414829],[-64.259730951528354,-27.736903290829627],[-64.25629312008725,-27.734903398253248],[-64.2547343161572,-27.732938267685554],[-64.254376879912627,-27.732669510043618],[-64.253436711353672,-27.731980280349305],[-64.25171902227072,-27.731056662882047],[-64.250490660698674,-27.73060753318773],[-64.249403515283788,-27.73021804847156],[-64.248989345633134,-27.730255436244491],[-64.249324660698662,-27.729339999999979],[-64.247710999999981,-27.727934339301285],[-64.249604999999974,-27.726322999999979],[-64.261915193886423,-27.733866563755424]]]]}"
3523,Villa Griselda,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.233576131441,-27.747139386026166],[-64.232490680349343,-27.746933920087294],[-64.23150702663753,-27.746665236244485],[-64.231695587336219,-27.746353289519618],[-64.231579710480318,-27.746300683842769],[-64.231552158078571,-27.746126841921349],[-64.232699517467211,-27.744589289519581],[-64.234657841921376,-27.745681579039232],[-64.234556616211222,-27.74589751999163],[-64.233576131441,-27.747139386026166]]]]}"
3524,Independencia,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.242386993449742,-27.716264248908246],[-64.243061080785949,-27.715956430130934],[-64.243979550218285,-27.716351323144046],[-64.24438655021828,-27.715758248908276],[-64.246855283939382,-27.717286252263374],[-64.246139866860545,-27.718384013502039],[-64.243163886462867,-27.716662449781609],[-64.242696825327471,-27.716798724890793],[-64.243562999999938,-27.718388999999945],[-64.243514986899527,-27.718425999999965],[-64.239117524017431,-27.715802537117835],[-64.239340061135337,-27.71551324890827],[-64.239712537117825,-27.715622235807796],[-64.240799161571985,-27.714586161572004],[-64.240207960698669,-27.713837510917],[-64.240786262008712,-27.713600524017398],[-64.242386993449742,-27.716264248908246]]]]}"
3525,La Isla,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.270657999999969,-27.751612999999963],[-64.270446999999933,-27.752951999999937],[-64.270316999999977,-27.75400499999995],[-64.26892799999996,-27.757236999999975],[-64.268822999999941,-27.757303999999976],[-64.268729999999948,-27.757276999999931],[-64.26864999999998,-27.75718999999998],[-64.266962999999976,-27.752693999999963],[-64.2626839329546,-27.754034451286088],[-64.262395999999967,-27.754017999999974],[-64.262495999999942,-27.754365999999948],[-64.261339999999961,-27.754847999999981],[-64.261279999999942,-27.754945999999961],[-64.261302999999941,-27.755082999999956],[-64.260997999999972,-27.755162999999982],[-64.260399488711371,-27.752917510314433],[-64.26051931370715,-27.752760548344195],[-64.260381595541773,-27.752217031023847],[-64.260314458841,-27.752164176018127],[-64.260147740321969,-27.751021201971721],[-64.260245999999938,-27.750951999999984],[-64.260392999999965,-27.750870999999961],[-64.260689999999954,-27.750800999999967],[-64.260950999999977,-27.750870999999961],[-64.264875999999958,-27.752764999999954],[-64.264205999999945,-27.753442999999947],[-64.270657999999969,-27.751612999999963]]]]}"
3511,Iv Centenario,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.246046042794717,-27.757024282096022],[-64.244444999999985,-27.75608399999993],[-64.2438028034934,-27.757119239301279],[-64.244253521397326,-27.757404239301238],[-64.244064999999978,-27.757656282096018],[-64.243476042794711,-27.757468906550159],[-64.2432864358078,-27.756915171178985],[-64.243181957205209,-27.756557367685531],[-64.242634435807787,-27.754996282096027],[-64.242920828820914,-27.754629589519627],[-64.24331943580782,-27.754836999999952],[-64.2435145895196,-27.754520307423537],[-64.243101153711734,-27.754355282095997],[-64.242977871615679,-27.754033999999933],[-64.243131871615688,-27.753713914410419],[-64.243482760698626,-27.753853999999933],[-64.243298239301268,-27.753436803493408],[-64.24232643580784,-27.75356588908295],[-64.2422316323144,-27.752688470742335],[-64.242368435807848,-27.751819153711772],[-64.242657999999949,-27.752012999999977],[-64.242642999999987,-27.752141999999935],[-64.242874429475947,-27.752299858951922],[-64.242984380349284,-27.752164619650635],[-64.244118999999955,-27.752820999999983],[-64.243852147379883,-27.7531441347161],[-64.245202042794745,-27.753987239301281],[-64.2459600427947,-27.75454899999994],[-64.246716239301279,-27.754952435807844],[-64.246861999999965,-27.754802435807825],[-64.247603564192119,-27.755215478602594],[-64.246046042794717,-27.757024282096022]]]]}"
3512,Rubia Moreno,86,Santiago Del Estero,Banda,La Banda,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.247114673177038,-27.775199449218711],[-64.24710477604161,-27.775489550781206],[-64.246649999999988,-27.77579899999995],[-64.246447999999987,-27.775583999999981],[-64.2451303476562,-27.776356856770782],[-64.244377061197866,-27.776377428385377],[-64.243744183593734,-27.776390305989537],[-64.242447938802044,-27.777089367187468],[-64.241755297281543,-27.776592211658528],[-64.241280430989576,-27.77702846744787],[-64.240722880208281,-27.776610450520806],[-64.241133203124974,-27.776159859374971],[-64.241364799479129,-27.776224731770764],[-64.245397999999966,-27.773216999999931],[-64.246097999999961,-27.773707999999942],[-64.246710999999948,-27.774205999999936],[-64.247534694010369,-27.774914755208293],[-64.247114673177038,-27.775199449218711]]]]}"
3503,Los Flores,86,Santiago Del Estero,Capital,Santiago Del Estero,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.224119050436627,-27.824474992794688],[-64.222901985589459,-27.825598072052333],[-64.217893891921378,-27.822601043231412],[-64.218561956768525,-27.8218689207423],[-64.219006949563266,-27.821734927947556],[-64.2193310432314,-27.821773963973762],[-64.21973808646284,-27.821889935152768],[-64.224119050436627,-27.824474992794688]]]]}"
3526,Barrio Libertad,86,Santiago Del Estero,Capital,Santiago Del Estero,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.281069905207843,-27.812814362376383],[-64.279699289279463,-27.814700330720477],[-64.278927294863735,-27.814235840143208],[-64.278898756367781,-27.814082864050476],[-64.279611758311759,-27.813250276896049],[-64.279075693344069,-27.812928968999984],[-64.279225012066959,-27.81255438309611],[-64.279356574587538,-27.812533344492977],[-64.279688659311745,-27.811794062655839],[-64.280356350999966,-27.812254047999943],[-64.281069905207843,-27.812814362376383]]]]}"
3527,Barrio General Paz,86,Santiago Del Estero,Capital,Santiago Del Estero,"{""type"": ""MultiPolygon"",""coordinates"":[[[[-64.2997071992818,-27.788708268573679],[-64.2980435674079,-27.791156210465939],[-64.2953788736899,-27.789566877183347],[-64.296512873689949,-27.78767837543662],[-64.29507499999994,-27.786776999999972],[-64.295586999999955,-27.78589599999998],[-64.2964047983078,-27.784411993013055],[-64.294678138254667,-27.783522903205718],[-64.293146028866659,-27.78254695228728],[-64.295043292790766,-27.7799761739046],[-64.296752531276965,-27.781043503754681],[-64.295718590425054,-27.782454382916036],[-64.294938322035435,-27.783540241331696],[-64.296763345803754,-27.78452610046531],[-64.297410252253229,-27.783396711253229],[-64.299177012875177,-27.780890229082338],[-64.29745642603234,-27.779873076741961],[-64.298178945463675,-27.779008346635237],[-64.299909088321286,-27.78006322151877],[-64.300416489795353,-27.779374002022337],[-64.298689515247062,-27.7782885926384],[-64.299473761230715,-27.777378958771862],[-64.3028915849373,-27.779397302644767],[-64.302245656365045,-27.780283094547979],[-64.300941196906336,-27.779674856842398],[-64.299770922192693,-27.781250193461],[-64.299245012795453,-27.780973872221722],[-64.297486036304065,-27.783479313779193],[-64.299489999999935,-27.784639999999968],[-64.299305999999945,-27.784958999999958],[-64.301597999999956,-27.786337999999944],[-64.301728999999966,-27.786053999999979],[-64.303589003493414,-27.787156122816558],[-64.3029307508733,-27.7879885017467],[-64.301945999999987,-27.787413999999956],[-64.300721378930092,-27.789268877183357],[-64.2997071992818,-27.788708268573679]]]]}"
